age,gender,mbti,styles
22,female,ESFP,"서스테이너블, 모더니즘, 빅토리아, 에스닉, 키치, 젠더뉴트럴, 보헤미안, 로맨틱"
23,female,ESFP,"로맨틱, 보헤미안, 서스테이너블, 젠더뉴트럴, 모더니즘, 키치, 에스닉, 빅토리아"
18,female,ESTP,"복고풍, 모더니즘, 하이테크, 모노크롬, 고전주의"
26,female,ISTJ,"모더니즘, 코티지코어, 미니멀리즘, 키치, 팝아트"
27,male,ENFP,"서스테이너블, 스포티, 인더스트리얼, 사이버펑크, 젠더뉴트럴, 미니멀리즘, 복고풍, 보헤미안, 아르데코, 아방가르드, 모더니즘, 피트니스, 코티지코어, 모노크롬, 하이테크"
26,female,ISTP,"고전주의, 젠더뉴트럴, 코티지코어, 빈티지, 빅토리아, 미니멀리즘"
24,female,ISTJ,"미니멀리즘, 카운트리, 사이버펑크, 모더니즘, 빅토리아"
22,female,ISTJ,"모노크롬, 모더니즘, 인더스트리얼, 에스닉, 젠더뉴트럴"
22,female,INFJ,"인더스트리얼, 빅토리아, 그런지, 모더니즘, 서스테이너블, 젠더뉴트럴, 모노크롬, 아방가르드, 고전주의, 아르누보"
23,female,ENTJ,"고전주의, 빅토리아, 젠더뉴트럴, 모더니즘, 미니멀리즘, 서스테이너블, 사이버펑크, 코티지코어, 노마드, 모노크롬, 스포티"
48,female,ISFJ,"복고풍, 젠더뉴트럴, 모더니즘, 고전주의, 보헤미안, 인더스트리얼, 빅토리아, 로맨틱, 코티지코어, 카운트리, 피트니스"
24,male,ESTJ,"코티지코어, 빈티지, 피트니스, 하이테크, 노마드, 복고풍"
22,male,ISTP,"보헤미안, 인더스트리얼, 카운트리, 코티지코어, 모더니즘, 아방가르드"
25,female,ISTJ,"모더니즘, 키치, 코티지코어, 미니멀리즘, 팝아트"
24,female,ISFP,"모더니즘, 미니멀리즘, 고전주의, 빅토리아, 사이버펑크"
23,female,ISTP,"코티지코어, 미니멀리즘, 고전주의, 젠더뉴트럴, 빅토리아, 빈티지"
23,male,ESFP,"스포티, 코티지코어, 사이버펑크, 카운트리, 스트리트웨어"
23,female,ENTJ,"젠더뉴트럴, 미니멀리즘, 로맨틱, 코티지코어, 모더니즘, 고전주의, 서스테이너블, 모노크롬, 카운트리, 하이테크"
23,male,ISFP,"코티지코어, 젠더뉴트럴, 스포티, 스트리트웨어, 하이테크"
49,female,ISFJ,"로맨틱, 보헤미안, 고전주의, 코티지코어, 모더니즘, 젠더뉴트럴, 카운트리, 피트니스, 인더스트리얼, 빅토리아, 복고풍"
22,female,INFJ,"고전주의, 빈티지, 아르누보, 미니멀리즘, 복고풍, 빅토리아, 카운트리, 젠더뉴트럴"
57,male,ISFJ,"모더니즘, 서스테이너블, 젠더뉴트럴, 빅토리아, 코티지코어, 복고풍, 보헤미안, 빈티지"
21,female,ISTJ,"에스닉, 모더니즘, 젠더뉴트럴, 모노크롬, 인더스트리얼"
26,male,ESFP,"스트리트웨어, 스포티, 카운트리, 코티지코어, 사이버펑크"
22,female,INFJ,"코티지코어, 빈티지, 서스테이너블, 고전주의, 미니멀리즘, 모더니즘, 모노크롬"
24,secret,INTP,"아르데코, 그런지, 아르누보, 모노크롬, 인더스트리얼, 보헤미안"
21,female,ISTJ,"모더니즘, 인더스트리얼, 젠더뉴트럴, 에스닉, 모노크롬"
24,female,ISTJ,"미니멀리즘, 팝아트, 코티지코어, 모더니즘, 키치"
22,male,ESTP,"스트리트웨어, 모더니즘, 고전주의, 하이테크, 모노크롬"
20,female,ENFP,"코티지코어, 젠더뉴트럴, 미니멀리즘, 서스테이너블, 아르누보"
24,male,INFJ,"모노크롬, 아르데코, 카운트리, 미니멀리즘, 모더니즘"
26,female,INTP,"아방가르드, 사이버펑크, 복고풍, 키치, 보헤미안"
22,male,ISFP,"카운트리, 아방가르드, 빈티지, 미니멀리즘, 코티지코어, 젠더뉴트럴, 서스테이너블, 그런지, 스트리트웨어, 모노크롬, 모더니즘, 복고풍"
32,male,ENFP,"복고풍, 코티지코어, 빅토리아, 고전주의"
23,female,INTJ,"사이버펑크, 아르누보, 젠더뉴트럴, 고전주의, 모더니즘, 빈티지, 모노크롬"
24,female,INTP,"젠더뉴트럴, 모노크롬, 미니멀리즘, 보헤미안, 키치, 모더니즘"
22,male,ENFJ,"아르누보, 스포티, 젠더뉴트럴, 카운트리, 서스테이너블"
24,female,ESFP,"미니멀리즘, 서스테이너블, 아르데코, 복고풍, 빅토리아, 젠더뉴트럴, 모더니즘, 고전주의"
21,male,ISTP,"스트리트웨어, 모더니즘, 복고풍, 미니멀리즘, 빈티지"
23,female,ISFJ,"빅토리아, 미니멀리즘, 카운트리, 펑크, 로맨틱"
22,female,ISFP,"모더니즘, 서스테이너블, 빅토리아, 아르누보, 복고풍, 젠더뉴트럴, 고전주의"
22,male,INTJ,"서스테이너블, 미니멀리즘, 아방가르드, 아르누보, 모더니즘"
22,female,ENTJ,"젠더뉴트럴, 모더니즘, 카운트리, 하이테크, 서스테이너블, 모노크롬, 로맨틱, 코티지코어, 미니멀리즘, 고전주의"
21,female,INFJ,"서스테이너블, 아방가르드, 빅토리아, 그런지, 모더니즘, 모노크롬, 인더스트리얼, 젠더뉴트럴, 아르누보, 고전주의"
23,female,INFP,"고전주의, 복고풍, 보헤미안, 미니멀리즘, 펑크, 빅토리아, 모노크롬, 에스닉, 피트니스, 스트리트웨어, 카운트리, 빈티지, 사이버펑크, 코티지코어, 모더니즘, 스포티"
21,female,INTP,"모더니즘, 모노크롬, 보헤미안, 젠더뉴트럴, 키치, 미니멀리즘"
25,female,ISFP,"고전주의, 모더니즘, 미니멀리즘, 서스테이너블, 코티지코어"
22,female,INTP,"빅토리아, 에스닉, 아르누보, 코티지코어, 보헤미안, 스트리트웨어, 복고풍, 키치, 고전주의, 카운트리, 팝아트"
23,female,ISTJ,"카운트리, 빅토리아, 사이버펑크, 모더니즘, 미니멀리즘"
24,female,ISTJ,"젠더뉴트럴, 인더스트리얼, 모노크롬, 모더니즘, 에스닉"
27,female,ISTP,"모더니즘, 고전주의, 로맨틱, 하이테크, 서스테이너블, 미니멀리즘, 스포티, 키치, 사이버펑크, 아르누보, 빅토리아, 보헤미안, 카운트리, 복고풍, 젠더뉴트럴, 에스닉"
22,female,ENFP,"모더니즘, 코티지코어, 복고풍, 로맨틱, 빅토리아"
22,male,ISFJ,"빅토리아, 코티지코어, 서스테이너블, 피트니스, 하이테크, 사이버펑크, 스포티"
27,female,INFP,"아르누보, 서스테이너블, 코티지코어, 카운트리, 보헤미안, 빅토리아"
24,male,INFJ,"모더니즘, 고전주의, 미니멀리즘, 노마드"
26,female,ISTJ,"모더니즘, 아르누보, 그런지, 젠더뉴트럴, 미니멀리즘, 서스테이너블, 인더스트리얼, 하이테크"
24,female,ISFJ,"고전주의, 미니멀리즘, 복고풍, 모더니즘, 젠더뉴트럴"
26,male,ISFJ,"스포티, 카운트리, 모노크롬, 빈티지, 하이테크, 젠더뉴트럴, 미니멀리즘, 모더니즘, 복고풍"
25,female,ISFP,"아르누보, 모더니즘, 복고풍, 빅토리아, 고전주의, 서스테이너블, 젠더뉴트럴"
24,female,ISTJ,"하이테크, 모더니즘, 젠더뉴트럴, 아르누보, 서스테이너블, 인더스트리얼, 미니멀리즘, 그런지"
50,female,ISFJ,"모더니즘, 인더스트리얼, 코티지코어, 보헤미안, 로맨틱, 피트니스, 고전주의, 빅토리아, 카운트리, 복고풍, 젠더뉴트럴"
18,female,ISTJ,"빅토리아, 고전주의, 코티지코어, 카운트리, 복고풍"
20,female,ENFP,"젠더뉴트럴, 미니멀리즘, 코티지코어, 아르누보, 서스테이너블"
22,female,ESTP,"하이테크, 빅토리아, 키치, 스트리트웨어, 복고풍, 보헤미안, 모더니즘, 사이버펑크"
28,female,INFP,"빅토리아, 코티지코어, 카운트리, 서스테이너블, 아르누보, 보헤미안"
26,male,ISFJ,"젠더뉴트럴, 미니멀리즘, 스포티, 하이테크, 모더니즘, 빈티지, 복고풍, 모노크롬, 카운트리"
24,female,ISTJ,"모노크롬, 인더스트리얼, 젠더뉴트럴, 에스닉, 모더니즘"
23,female,ISFP,"모노크롬, 젠더뉴트럴, 모더니즘, 인더스트리얼, 키치, 보헤미안, 미니멀리즘"
24,male,ESTJ,"코티지코어, 빈티지, 하이테크, 피트니스, 노마드, 복고풍"
32,male,ENFP,"빅토리아, 고전주의, 복고풍, 코티지코어"
23,female,INTP,"에스닉, 고전주의, 보헤미안, 빅토리아, 복고풍, 팝아트, 코티지코어, 키치, 카운트리, 스트리트웨어, 아르누보"
18,female,ESTP,"복고풍, 고전주의, 펑크, 그런지"
25,male,ISTP,"복고풍, 빅토리아, 모노크롬, 모더니즘, 사이버펑크, 서스테이너블"
24,female,ISFJ,"펑크, 하이테크, 키치, 팝아트, 복고풍"
20,female,INFJ,"코티지코어, 서스테이너블, 미니멀리즘, 빈티지, 모노크롬, 모더니즘, 고전주의"
24,female,ISTJ,"하이테크, 그런지, 미니멀리즘, 젠더뉴트럴, 인더스트리얼, 서스테이너블, 모더니즘, 아르누보"
25,secret,INTP,"모노크롬, 아르누보, 보헤미안, 그런지, 아르데코, 인더스트리얼"
23,female,ENFP,"미니멀리즘, 코티지코어, 젠더뉴트럴, 아르누보, 서스테이너블"
23,male,ENFJ,"미니멀리즘, 아르누보, 사이버펑크, 빅토리아, 코티지코어"
18,female,ESTP,"하이테크, 모더니즘, 복고풍, 모노크롬, 고전주의"
24,female,ENFP,"서스테이너블, 젠더뉴트럴, 코티지코어, 미니멀리즘, 아르누보"
29,male,ENFP,"스포티, 복고풍, 모더니즘, 젠더뉴트럴, 사이버펑크, 코티지코어, 미니멀리즘, 서스테이너블, 아르데코, 인더스트리얼, 모노크롬, 아방가르드, 피트니스, 하이테크, 보헤미안"
24,female,ESTJ,"모더니즘, 코티지코어, 서스테이너블, 빅토리아, 카운트리"
21,male,INFJ,"미니멀리즘, 고전주의, 모더니즘, 노마드"
24,female,ENFP,"고전주의, 아르데코, 모노크롬, 젠더뉴트럴, 미니멀리즘, 아르누보"
23,female,INTP,"사이버펑크, 복고풍, 고전주의, 빅토리아, 모더니즘"
25,female,ISFP,"코티지코어, 모더니즘, 서스테이너블, 젠더뉴트럴, 하이테크"
22,female,ESTJ,"빅토리아, 코티지코어, 카운트리, 모더니즘, 서스테이너블"
23,female,ISTJ,"미니멀리즘, 서스테이너블, 모노크롬, 스포티, 하이테크, 피트니스, 사이버펑크, 모더니즘, 빅토리아"
26,female,ISFP,"서스테이너블, 코티지코어, 모더니즘, 젠더뉴트럴, 하이테크"
18,female,ISTP,"모더니즘, 젠더뉴트럴, 미니멀리즘, 스포티, 카운트리"
22,male,INFJ,"아방가르드, 그런지, 빈티지, 고전주의, 모노크롬"
25,female,ESFP,"복고풍, 미니멀리즘, 빅토리아, 젠더뉴트럴, 서스테이너블, 고전주의, 모더니즘, 아르데코"
24,male,ENFJ,"그런지, 인더스트리얼, 사이버펑크, 코티지코어, 스트리트웨어, 모더니즘, 빅토리아, 보헤미안"
21,male,INFJ,"그런지, 빈티지, 고전주의, 아방가르드, 모노크롬"
27,female,ISTP,"고전주의, 에스닉, 키치, 보헤미안, 로맨틱, 복고풍, 미니멀리즘, 빅토리아, 스포티, 카운트리, 젠더뉴트럴, 모더니즘, 사이버펑크, 하이테크, 아르누보, 서스테이너블"
20,female,INFJ,"빈티지, 미니멀리즘, 고전주의, 모노크롬, 모더니즘, 코티지코어, 서스테이너블"
18,female,ESTP,"고전주의, 펑크, 복고풍, 그런지"
20,female,ISFJ,"빅토리아, 서스테이너블, 젠더뉴트럴, 카운트리, 모더니즘"
21,female,ISFJ,"펑크, 복고풍, 하이테크, 팝아트, 키치"
19,female,INFP,"사이버펑크, 키치, 팝아트, 스트리트웨어, 펑크"
20,female,ISTJ,"젠더뉴트럴, 인더스트리얼, 모더니즘, 모노크롬, 에스닉"
22,female,ISTP,"모노크롬, 미니멀리즘, 스포티, 젠더뉴트럴, 하이테크, 인더스트리얼"
22,female,ISFJ,"로맨틱, 빅토리아, 사이버펑크, 젠더뉴트럴, 미니멀리즘"
25,male,INFJ,"카운트리, 모노크롬, 모더니즘, 미니멀리즘, 아르데코"
21,male,INFJ,"아방가르드, 그런지, 빈티지, 모노크롬, 고전주의"
25,male,ISFJ,"아르데코, 그런지, 스트리트웨어, 미니멀리즘, 모더니즘, 사이버펑크"
21,female,ISTJ,"빅토리아, 모더니즘, 카운트리, 사이버펑크, 미니멀리즘"
27,female,INFP,"아르누보, 서스테이너블, 보헤미안, 코티지코어, 빅토리아, 카운트리"
24,female,INTP,"아방가르드, 아르누보, 로맨틱, 젠더뉴트럴, 복고풍, 하이테크, 아르데코, 모더니즘, 고전주의, 빅토리아, 보헤미안"
22,male,ENFJ,"스포티, 아르누보, 젠더뉴트럴, 서스테이너블, 카운트리"
22,female,INFP,"빅토리아, 스포티, 사이버펑크, 미니멀리즘, 보헤미안, 모노크롬, 피트니스, 카운트리, 복고풍, 고전주의, 빈티지, 스트리트웨어, 에스닉, 펑크, 코티지코어, 모더니즘"
23,female,ESFP,"빅토리아, 로맨틱, 모더니즘, 젠더뉴트럴, 보헤미안, 서스테이너블, 에스닉, 키치"
22,male,ESTP,"스트리트웨어, 고전주의, 모더니즘, 하이테크, 모노크롬"
26,female,ENTJ,"미니멀리즘, 젠더뉴트럴, 하이테크, 모노크롬, 로맨틱, 카운트리, 코티지코어, 고전주의, 서스테이너블, 모더니즘"
27,female,ISTP,"고전주의, 복고풍, 빅토리아, 스포티, 로맨틱, 사이버펑크, 미니멀리즘, 에스닉, 카운트리, 하이테크, 아르누보, 서스테이너블, 보헤미안, 모더니즘, 젠더뉴트럴, 키치"
26,secret,ISTP,"인더스트리얼, 모더니즘, 복고풍, 코티지코어, 카운트리, 아르누보, 서스테이너블, 미니멀리즘, 고전주의, 젠더뉴트럴"
21,female,ISFP,"카운트리, 빅토리아, 고전주의, 스트리트웨어, 코티지코어, 미니멀리즘"
23,female,ISFP,"서스테이너블, 모더니즘, 코티지코어, 하이테크, 젠더뉴트럴"
26,female,ESFP,"미니멀리즘, 아르데코, 아방가르드, 그런지, 코티지코어"
21,female,ISFJ,"미니멀리즘, 로맨틱, 빅토리아, 펑크, 카운트리"
18,female,ISTJ,"복고풍, 고전주의, 코티지코어, 카운트리, 빅토리아"
54,female,ESFJ,"젠더뉴트럴, 고전주의, 보헤미안, 복고풍, 미니멀리즘"
22,female,ISFJ,"팝아트, 키치, 하이테크, 펑크, 복고풍"
25,female,ENTJ,"로맨틱, 서스테이너블, 코티지코어, 빅토리아"
25,female,ESTP,"하이테크, 모더니즘, 스트리트웨어, 복고풍, 빅토리아, 키치, 보헤미안, 사이버펑크"
23,female,ESTP,"키치, 복고풍, 하이테크, 빅토리아, 보헤미안, 모더니즘, 사이버펑크, 스트리트웨어"
55,male,ISFJ,"빈티지, 젠더뉴트럴, 보헤미안, 빅토리아, 서스테이너블, 모더니즘, 코티지코어, 복고풍"
21,female,ISFP,"스트리트웨어, 카운트리, 코티지코어, 미니멀리즘, 빅토리아, 고전주의"
22,female,ISFP,"코티지코어, 서스테이너블, 젠더뉴트럴, 모더니즘, 하이테크"
21,male,ISTP,"모더니즘, 인더스트리얼, 아방가르드, 코티지코어, 보헤미안, 카운트리"
22,male,ESTJ,"코티지코어, 노마드, 피트니스, 빈티지, 복고풍, 하이테크"
23,female,INFP,"팝아트, 스트리트웨어, 펑크, 키치, 사이버펑크"
23,female,INTP,"아방가르드, 보헤미안, 복고풍, 키치, 사이버펑크"
24,female,ENFP,", 코티지코어, 미니멀리즘, 서스테이너블, 아르누보, 젠더뉴트럴"
23,secret,INTP,"그런지, 보헤미안, 아르누보, 인더스트리얼, 아르데코, 모노크롬"
30,male,ESTJ,"모노크롬, 젠더뉴트럴, 아방가르드, 스포티, 모더니즘, 미니멀리즘, 인더스트리얼, 스트리트웨어, 하이테크"
24,female,INFJ,"미니멀리즘, 빈티지, 고전주의, 아르누보, 빅토리아, 카운트리, 젠더뉴트럴, 복고풍"
23,female,INTP,"복고풍, 에스닉, 키치, 아르누보, 빅토리아, 카운트리, 고전주의, 보헤미안, 코티지코어, 팝아트, 스트리트웨어"
26,male,ISTP,"서스테이너블, 빅토리아, 모노크롬, 사이버펑크, 모더니즘, 복고풍"
23,female,INFP,"키치, 스트리트웨어, 펑크, 사이버펑크, 팝아트"
27,secret,INTP,"아르데코, 그런지, 모노크롬, 인더스트리얼, 아르누보, 보헤미안"
21,female,INTP,"보헤미안, 젠더뉴트럴, 키치, 미니멀리즘, 모더니즘, 모노크롬"
19,female,INFP,"스트리트웨어, 키치, 펑크, 팝아트, 사이버펑크"
24,female,ENTJ,"빅토리아, 코티지코어, 서스테이너블, 로맨틱"
20,female,ISFP,"코티지코어, 카운트리, 빅토리아, 고전주의, 스트리트웨어, 미니멀리즘"
25,female,ENFP,"젠더뉴트럴, 미니멀리즘, 아르누보, 아르데코, 고전주의, 모노크롬"
25,female,ISTP,"미니멀리즘, 빅토리아, 코티지코어, 빈티지, 젠더뉴트럴, 고전주의"
25,female,ESFP,"젠더뉴트럴, 모더니즘, 에스닉, 빅토리아, 로맨틱, 보헤미안, 키치, 서스테이너블"
23,female,ISFP,"서스테이너블, 젠더뉴트럴, 모더니즘, 하이테크, 코티지코어"
22,male,ISTP,"빈티지, 복고풍, 미니멀리즘, 스트리트웨어, 모더니즘"
24,female,ISFP,"빅토리아, 사이버펑크, 고전주의, 미니멀리즘, 모더니즘"
25,secret,ISTP,"젠더뉴트럴, 서스테이너블, 인더스트리얼, 코티지코어, 미니멀리즘, 모더니즘, 아르누보, 고전주의, 카운트리, 복고풍"
29,female,ENFJ,"고전주의, 로맨틱, 아르누보, 빅토리아"
26,female,ENTJ,"서스테이너블, 코티지코어, 로맨틱, 빅토리아"
21,female,INFP,"펑크, 팝아트, 사이버펑크, 키치, 스트리트웨어"
